"adoptionYN","weight_kg","neuterYN","sex","positives","negatives","group_akc","grdp","economy","hospital_num","color"
0,1.1,0,0,0,0,0,45938684.8526559,75944547.79,7,5
0,1,0,0,0,0,0,45938684.8526559,75944547.79,7,7
0,10,0,1,0,0,0,45938684.8526559,75944547.79,7,5
0,1.2,0,0,0,0,0,102737211.523899,75944547.79,19,6
0,1.2,0,1,0,0,0,102737211.523899,75944547.79,19,2
1,4.2,2,0,0,0,5,26362984.3820037,65200878.26,28,7
0,11,2,1,1,2,0,29507763.5213485,76346776.59,20,2
0,28,0,0,0,1,0,29507763.5213485,76346776.59,20,7
1,1.7,0,0,0,1,5,29507763.5213485,76346776.59,20,3
0,9.9,2,1,0,3,0,29507763.5213485,76346776.59,20,6
0,18.8,0,0,1,0,0,89800193.0064607,96001034.46,21,1
0,17.3,0,0,0,1,0,89800193.0064607,96001034.46,21,1
0,15.5,0,1,0,1,0,89800193.0064607,96001034.46,21,7
1,4,0,0,1,1,6,89800193.0064607,96001034.46,21,7
0,19.7,0,0,1,0,1,89800193.0064607,96001034.46,21,5
1,1.5,2,1,0,0,0,37300552.7684342,70070777.38,35,6
0,1.5,2,1,0,0,0,37300552.7684342,70070777.38,35,2
1,1.5,2,0,0,0,0,37300552.7684342,70070777.38,35,0
1,4,2,1,0,0,6,37300552.7684342,70070777.38,35,5
0,3.8,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,5.6,0,0,0,0,0,13911283.4482247,68354721.89,23,5
0,4.8,0,1,0,0,0,13911283.4482247,68354721.89,23,5
0,5,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,7,2,1,0,0,0,13911283.4482247,68354721.89,23,5
0,10,0,0,0,0,0,13911283.4482247,68354721.89,23,7
0,5.5,0,0,0,0,0,13911283.4482247,68354721.89,23,5
0,18,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,23,0,0,0,0,0,13911283.4482247,68354721.89,23,2
0,22,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,7,0,0,0,0,0,13911283.4482247,68354721.89,23,7
1,5,1,0,0,0,5,13911283.4482247,68354721.89,23,3
0,8,0,0,0,2,0,20227366.2698674,64857342.12,22,5
1,2,0,1,0,0,0,20227366.2698674,64857342.12,22,7
0,5,2,1,0,1,0,107663270.348094,67098057.91,10,7
0,6,2,1,0,1,0,107663270.348094,67098057.91,10,7
0,15,2,1,0,1,0,107663270.348094,67098057.91,10,7
0,18,2,0,0,1,0,107663270.348094,67098057.91,10,7
1,1.5,0,0,0,1,0,20089234.2715131,67098057.91,44,7
1,10.2,0,0,1,2,8,29507763.5213485,76346776.59,20,6
1,3,1,0,0,0,5,49984917.0612005,94451870.68,42,7
1,3.2,2,1,0,0,0,29507763.5213485,76346776.59,20,0
0,15,0,0,0,0,0,38292207.9330312,70346569.34,7,5
0,2,0,1,0,0,0,38292207.9330312,70346569.34,7,5
0,2,0,1,0,0,0,38292207.9330312,70346569.34,7,1
0,8,0,1,0,0,0,38292207.9330312,70346569.34,7,5
0,3,0,0,0,0,0,25949225.1223491,70346569.34,11,7
0,4.5,0,1,0,0,0,91189362.4599311,70346569.34,14,7
0,4.5,0,0,0,0,0,91189362.4599311,70346569.34,14,7
1,0.5,2,0,1,0,0,31459171.0150635,75944547.79,22,4
1,0.5,2,0,1,0,0,31459171.0150635,75944547.79,22,5
0,3.5,0,0,0,0,0,26362984.3820037,65200878.26,28,5
0,21,0,0,0,0,8,26362984.3820037,65200878.26,28,5
1,1.8,0,0,0,0,6,29507763.5213485,76346776.59,20,5
0,1,0,0,1,0,0,45865147.1401364,67504454.42,6,2
0,1,0,1,1,0,0,45865147.1401364,67504454.42,6,2
0,7,0,1,0,0,0,38292207.9330312,70346569.34,7,7
0,6.5,0,0,0,0,6,26362984.3820037,65200878.26,28,5
1,7,0,0,1,0,8,26362984.3820037,65200878.26,28,7
0,15,2,0,0,1,0,107663270.348094,67098057.91,10,3
0,2.4,0,0,0,1,0,26362984.3820037,65200878.26,28,7
0,20,2,0,0,0,8,26362984.3820037,65200878.26,28,7
0,3.7,0,1,0,1,8,26362984.3820037,65200878.26,28,6
0,2.1,0,0,0,0,0,26362984.3820037,65200878.26,28,1
0,12,0,1,0,0,0,26362984.3820037,65200878.26,28,5
0,6,0,1,0,1,0,26362984.3820037,65200878.26,28,6
0,2.3,0,1,0,1,5,26362984.3820037,65200878.26,28,7
0,5.4,0,1,0,0,0,26362984.3820037,65200878.26,28,7
0,6,0,0,0,1,0,26362984.3820037,65200878.26,28,7
0,3.3,0,0,0,0,0,26362984.3820037,65200878.26,28,7
0,4.8,0,1,0,0,0,26362984.3820037,65200878.26,28,5
0,4.2,0,0,0,0,6,26362984.3820037,65200878.26,28,5
0,5,0,0,0,0,0,26362984.3820037,65200878.26,28,2
0,2.2,0,1,1,0,0,26362984.3820037,65200878.26,28,7
0,2.2,0,1,0,1,0,26362984.3820037,65200878.26,28,7
0,1.5,0,0,0,2,0,26362984.3820037,65200878.26,28,5
0,23,0,0,0,0,8,26362984.3820037,65200878.26,28,7
0,1.9,0,1,0,0,0,26362984.3820037,65200878.26,28,4
0,1.8,0,0,0,1,0,26362984.3820037,65200878.26,28,6
0,20,0,0,0,0,8,26362984.3820037,65200878.26,28,7
1,16,0,0,0,0,8,26362984.3820037,65200878.26,28,7
0,6.8,0,1,0,1,5,26362984.3820037,65200878.26,28,6
0,1.5,0,1,0,0,0,26362984.3820037,65200878.26,28,1
0,1.6,0,0,0,0,0,26362984.3820037,65200878.26,28,1
0,2,0,0,0,0,0,26362984.3820037,65200878.26,28,2
0,1.4,0,0,0,0,0,26362984.3820037,65200878.26,28,1
0,4,2,0,0,1,0,24807630.143444,63007146.53,7,5
0,3.2,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,4,0,0,0,1,0,23798866.5382375,67504454.42,5,6
1,25,2,0,0,1,1,30481031.5033896,67504454.42,22,6
0,6.5,2,1,1,2,0,35481217.2195355,67504454.42,129,5
0,1.9,0,1,1,0,0,23703623.7924778,67504454.42,33,6
0,6,0,1,0,0,0,48321556.0874171,69701608,4,7
1,0.5,0,2,0,0,0,35519840.4818639,69701608,8,2
1,4,0,1,0,0,0,35519840.4818639,69701608,8,0
1,0.5,0,1,0,0,0,35519840.4818639,69701608,8,6
1,3,0,0,0,0,0,43019545.1314854,69701608,10,0
0,3,0,1,0,0,0,43019545.1314854,69701608,10,0
0,2,2,0,0,0,0,20879804.8223416,69701608,3,5
0,2,2,1,0,0,0,20879804.8223416,69701608,3,7
0,10,2,0,0,0,0,20879804.8223416,69701608,3,5
0,10,2,1,0,0,0,20879804.8223416,69701608,3,7
0,5,2,0,0,0,0,20879804.8223416,69701608,3,1
0,5,2,1,0,0,0,20879804.8223416,69701608,3,7
0,5,2,1,0,0,0,20879804.8223416,69701608,3,0
0,1.8,0,0,0,0,0,29544632.6377247,69701608,39,2
0,1.5,0,1,0,0,0,29544632.6377247,69701608,39,2
0,2.5,0,0,0,0,0,29544632.6377247,69701608,39,6
1,4,0,0,0,0,0,21339113.7064425,69701608,11,0
1,2,0,1,0,0,0,35541357.8757259,69701608,36,7
1,2.5,0,0,1,0,0,35541357.8757259,69701608,36,7
1,2.5,0,1,1,0,0,35541357.8757259,69701608,36,7
1,2,0,0,2,1,0,35541357.8757259,69701608,36,7
1,2,0,0,1,0,0,35541357.8757259,69701608,36,7
1,2,0,0,2,0,0,35541357.8757259,69701608,36,6
1,8,0,1,0,1,0,33727398.8802008,70346569.34,13,7
0,3,2,0,0,0,0,19554039.5383385,70346569.34,10,1
0,3,2,1,0,0,0,19554039.5383385,70346569.34,10,5
0,3,2,1,0,0,0,19554039.5383385,70346569.34,10,6
0,6,2,1,0,0,0,19554039.5383385,70346569.34,10,7
0,6,2,0,0,0,0,19554039.5383385,70346569.34,10,5
0,6,2,0,0,0,0,19554039.5383385,70346569.34,10,6
0,7,2,1,0,0,0,19554039.5383385,70346569.34,10,5
0,7,2,1,0,0,0,19554039.5383385,70346569.34,10,7
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,5
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,7
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,7
0,4,0,0,1,0,0,20500554.4233997,70346569.34,10,7
1,2,0,0,0,0,0,26222753.5538843,63007146.53,6,1
1,4,0,0,1,0,0,32122264.9149852,63007146.53,18,0
0,10,2,1,0,0,0,19145267.2278191,63007146.53,10,7
0,6,0,0,1,0,5,25323187.6669948,63007146.53,22,6
0,8,0,0,1,0,0,25323187.6669948,63007146.53,22,6
0,8,0,0,1,0,0,25323187.6669948,63007146.53,22,6
0,6,0,1,1,0,0,25323187.6669948,63007146.53,22,5
1,3,0,1,0,1,5,33275552.096932,63007146.53,17,0
1,4,0,1,0,0,0,33275552.096932,63007146.53,17,7
0,5,0,1,0,0,0,33275552.096932,63007146.53,17,5
0,1.5,0,1,1,0,0,22478306.9630981,63007146.53,52,6
1,11,0,0,0,0,0,22478306.9630981,63007146.53,52,7
0,5,2,1,0,0,0,31459171.0150635,75944547.79,22,0
0,5,2,1,0,0,0,31459171.0150635,75944547.79,22,7
0,2,2,0,0,0,0,31459171.0150635,75944547.79,22,5
0,5,2,0,0,0,0,35543579.51971,75944547.79,5,7
0,15,2,0,0,0,0,29959980.3664921,75944547.79,18,7
1,18.29,0,1,0,0,8,102737211.523899,75944547.79,19,7
1,19,0,1,2,0,3,98854600.8547036,75944547.79,24,7
1,8,1,0,0,1,0,98854600.8547036,75944547.79,24,7
0,3,0,1,0,0,0,41172319.2309928,75944547.79,9,7
0,9,0,1,0,1,0,41172319.2309928,75944547.79,9,7
1,3,0,0,1,0,6,39381922.9526442,69109259.7,95,1
0,4,0,1,0,1,0,26490727.5045397,69109259.7,6,5
0,5,2,0,0,1,0,26490727.5045397,69109259.7,6,1
0,10,2,1,0,0,0,35671491.5040906,65200878.26,2,7
0,1,2,1,1,0,0,36901324.5734873,65200878.26,6,7
0,1,2,1,1,0,0,36901324.5734873,65200878.26,6,7
0,1,2,1,0,0,0,36901324.5734873,65200878.26,6,7
0,1.7,0,1,0,1,0,37302596.0757604,65200878.26,4,7
0,10,2,0,0,0,0,30898270.3970849,65200878.26,4,7
0,4.5,2,1,0,0,0,26362984.3820037,65200878.26,28,6
1,1,2,0,1,1,0,26669799.011814,65200878.26,26,5
1,1,2,0,1,1,0,26669799.011814,65200878.26,26,5
0,5,0,0,0,1,0,15965527.1274054,76346776.59,14,5
1,3,1,0,0,0,5,38946655.6491715,76346776.59,39,7
0,12,2,1,0,0,0,25330191.1102574,76346776.59,16,5
1,20,0,0,0,0,0,15262551.4601223,76346776.59,50,7
0,18,0,0,0,0,0,98519370.9610671,76346776.59,74,2
1,4.2,0,2,0,1,5,19313998.4049644,76346776.59,106,5
0,6,0,2,0,0,5,19313998.4049644,76346776.59,106,5
1,5,0,2,0,0,5,19313998.4049644,76346776.59,106,5
1,4,0,2,0,0,5,19313998.4049644,76346776.59,106,5
0,8.8,0,1,0,0,0,19313998.4049644,76346776.59,106,7
0,8.5,0,0,0,0,0,19313998.4049644,76346776.59,106,7
1,10.5,0,1,0,0,6,19313998.4049644,76346776.59,106,7
0,8,0,1,0,0,4,64114080.1196187,76346776.59,52,4
1,11,0,0,0,0,0,64114080.1196187,76346776.59,52,7
0,11,0,0,1,0,0,64114080.1196187,76346776.59,52,0
1,10,0,1,0,0,0,64114080.1196187,76346776.59,52,5
1,2.8,0,1,1,0,6,19942759.8023824,76346776.59,66,5
1,16,2,1,0,0,6,28229829.1741087,76346776.59,107,6
1,8,2,1,0,1,0,21798903.3023383,69726813.32,33,7
1,2.5,2,1,0,0,8,21798903.3023383,69726813.32,33,7
0,0.33,0,1,0,0,0,29928982.0236261,64857342.12,16,2
0,0.31,0,1,0,0,0,29928982.0236261,64857342.12,16,0
0,0.41,0,1,0,0,0,29928982.0236261,64857342.12,16,5
0,0.37,0,0,0,0,0,29928982.0236261,64857342.12,16,0
0,0.34,0,1,0,0,0,29928982.0236261,64857342.12,16,1
0,8.15,0,1,0,0,0,29928982.0236261,64857342.12,16,5
0,2.36,0,1,0,0,0,29928982.0236261,64857342.12,16,7
0,1.98,0,1,0,0,0,29928982.0236261,64857342.12,16,7
1,2.17,0,0,0,0,0,29928982.0236261,64857342.12,16,1
1,5.4,1,0,0,0,2,18856809.858719,94451870.68,46,2
1,5.5,0,0,0,1,6,11434635.8651055,94451870.68,30,5
0,2.1,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,13,2,0,0,0,0,29338071.861291,66520328.6,88,7
0,4.3,0,0,0,0,0,29338071.861291,66520328.6,88,7
0,3.3,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,3,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,3,0,1,0,0,0,29338071.861291,66520328.6,88,5
1,15.8,0,0,0,0,0,29338071.861291,66520328.6,88,6
0,17.3,2,0,0,1,0,29338071.861291,66520328.6,88,7
0,12.9,2,1,0,1,0,29338071.861291,66520328.6,88,7
0,3,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,2.2,0,1,0,0,0,29338071.861291,66520328.6,88,7
0,2.5,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,3.8,0,1,0,0,0,29338071.861291,66520328.6,88,5
0,4.7,0,1,0,0,0,29338071.861291,66520328.6,88,0
0,5,0,1,0,0,0,29338071.861291,66520328.6,88,0
0,13.1,2,0,0,1,0,29338071.861291,66520328.6,88,7
0,1.8,0,0,0,0,0,29338071.861291,66520328.6,88,7
1,3,2,1,1,0,0,23798866.5382375,67504454.42,5,4
0,3,2,0,1,0,0,23798866.5382375,67504454.42,5,4
0,10,2,1,0,0,0,107663270.348094,67098057.91,10,7
0,4,2,1,0,0,0,107663270.348094,67098057.91,10,6
1,3.5,2,0,0,0,0,107663270.348094,67098057.91,10,2
1,1,2,1,2,0,0,40463263.3199304,69701608,35,6
1,1,2,1,0,0,0,40463263.3199304,69701608,35,5
1,1.5,0,1,1,1,0,24696835.6391183,63007146.53,29,1
0,1.5,0,0,1,1,0,24696835.6391183,63007146.53,29,1
1,2,0,0,1,1,0,24696835.6391183,63007146.53,29,5
1,2.5,0,0,1,2,5,24696835.6391183,63007146.53,29,7
1,5,0,1,0,0,0,33275552.096932,63007146.53,17,6
1,5,0,0,0,0,0,33275552.096932,63007146.53,17,6
1,2,2,0,0,0,0,31459171.0150635,75944547.79,22,7
0,6.1,0,1,0,0,0,102737211.523899,75944547.79,19,7
1,5,0,0,1,1,0,98854600.8547036,75944547.79,24,4
0,18,0,0,0,0,0,41183911.7953038,75944547.79,60,2
0,10,2,1,0,0,0,34776495.4629548,69109259.7,7,5
0,20,0,0,1,2,0,29507763.5213485,76346776.59,20,4
0,14,0,0,0,0,0,29507763.5213485,76346776.59,20,4
0,10.3,2,1,2,0,0,29507763.5213485,76346776.59,20,6
0,5.3,2,1,0,0,0,29507763.5213485,76346776.59,20,6
0,6.5,0,0,1,3,0,29507763.5213485,76346776.59,20,7
0,20,0,0,0,1,0,15262551.4601223,76346776.59,50,7
0,9.2,0,0,2,1,0,15262551.4601223,76346776.59,50,1
0,12,0,0,1,3,0,15262551.4601223,76346776.59,50,7
0,11.5,0,1,0,4,0,15262551.4601223,76346776.59,50,7
0,20,0,1,0,4,0,15262551.4601223,76346776.59,50,7
0,16,0,0,0,1,0,15262551.4601223,76346776.59,50,5
0,7.5,0,1,0,2,0,15262551.4601223,76346776.59,50,2
1,2.5,2,1,1,1,0,29507763.5213485,76346776.59,20,7
1,3.2,0,0,0,0,0,28229829.1741087,76346776.59,107,2
1,3.7,0,1,0,0,0,28229829.1741087,76346776.59,107,2
0,16.7,2,2,0,2,0,89800193.0064607,96001034.46,21,5
0,12.3,0,0,0,1,0,89800193.0064607,96001034.46,21,7
0,8.8,0,1,0,1,0,89800193.0064607,96001034.46,21,6
0,8.7,0,0,0,1,0,89800193.0064607,96001034.46,21,7
0,5.8,0,0,0,1,0,89800193.0064607,96001034.46,21,5
0,7.6,0,0,1,0,0,89800193.0064607,96001034.46,21,5
0,2,2,0,0,0,0,37300552.7684342,70070777.38,35,5
0,2,2,1,0,0,0,37300552.7684342,70070777.38,35,5
0,2,2,1,0,0,0,37300552.7684342,70070777.38,35,5
1,2,2,0,0,0,6,37300552.7684342,70070777.38,35,5
0,4,2,0,0,0,0,37300552.7684342,70070777.38,35,1
1,3,0,1,0,0,5,13911283.4482247,68354721.89,23,7
1,9.5,2,1,2,1,0,13911283.4482247,68354721.89,23,4
0,2.03,0,1,0,0,0,29928982.0236261,64857342.12,16,2
0,1.75,0,1,0,0,0,29928982.0236261,64857342.12,16,5
1,4,0,0,1,0,5,29928982.0236261,64857342.12,16,7
1,12,0,0,0,0,0,20227366.2698674,64857342.12,22,5
1,6,2,1,0,0,6,20227366.2698674,64857342.12,22,5
0,7,1,0,1,3,0,29507763.5213485,76346776.59,20,4
0,7.3,2,1,0,0,0,29507763.5213485,76346776.59,20,2
1,5,0,0,0,0,5,49984917.0612005,94451870.68,42,7
0,9.4,0,0,0,0,0,29507763.5213485,76346776.59,20,4
1,4.1,0,0,0,0,6,51221391.5980468,94451870.68,29,1
1,2,0,0,2,0,0,24696835.6391183,63007146.53,29,5
1,10,0,0,1,0,0,24696835.6391183,63007146.53,29,7
0,23,0,0,0,0,0,29507763.5213485,76346776.59,20,3
1,3.2,2,1,1,0,0,13911283.4482247,68354721.89,23,4
0,12,2,1,0,1,0,107663270.348094,67098057.91,10,7
0,3.4,0,0,0,2,0,20089234.2715131,67098057.91,44,5
1,4.5,0,0,0,2,1,29507763.5213485,76346776.59,20,5
0,4.88,0,1,0,1,0,36999839.0572956,69701608,16,5
1,8,0,0,0,0,0,24696835.6391183,63007146.53,29,7
1,4.5,0,1,0,0,5,33275552.096932,63007146.53,17,0
0,3,0,0,0,1,0,23798866.5382375,67504454.42,5,6
0,10,0,0,0,0,0,33275552.096932,63007146.53,17,0
0,10,0,1,0,0,0,33275552.096932,63007146.53,17,0
0,8,0,1,0,0,0,33275552.096932,63007146.53,17,5
0,6,0,1,0,0,0,33275552.096932,63007146.53,17,5
0,7,0,0,0,0,0,33275552.096932,63007146.53,17,5
0,13,0,0,0,0,0,33275552.096932,63007146.53,17,5
1,10,0,1,1,0,0,33275552.096932,63007146.53,17,0
0,8.6,0,0,0,0,0,24749037.1672151,65200878.26,15,5
0,23,0,0,0,0,0,45865147.1401364,67504454.42,6,1
0,18,0,1,0,1,0,41105863.854976,67504454.42,10,7
0,6,2,1,0,0,0,41105863.854976,67504454.42,10,0
0,20,0,1,0,0,0,41105863.854976,67504454.42,10,5
1,5,2,0,1,0,0,26814611.9483216,67504454.42,13,7
0,4.6,2,1,1,0,0,35481217.2195355,67504454.42,129,5
1,1.5,0,1,1,0,0,23703623.7924778,67504454.42,33,2
0,5,2,0,0,0,0,35481217.2195355,67504454.42,129,0
1,5,2,0,0,0,0,35481217.2195355,67504454.42,129,7
1,7,0,1,0,1,0,48321556.0874171,69701608,4,5
1,1,0,0,0,0,0,48321556.0874171,69701608,4,4
1,1,0,1,0,0,0,48321556.0874171,69701608,4,4
0,8,2,1,1,0,0,23357610.8522124,69701608,8,6
0,10,2,1,1,0,0,23357610.8522124,69701608,8,6
0,10,2,1,1,0,0,23357610.8522124,69701608,8,5
0,7,2,2,1,1,0,23357610.8522124,69701608,8,7
0,8,2,1,0,2,0,23357610.8522124,69701608,8,6
1,4,0,1,0,0,0,35541357.8757259,69701608,36,6
0,4,0,0,0,1,0,25949225.1223491,70346569.34,11,5
0,6,0,1,0,0,0,25949225.1223491,70346569.34,11,7
0,2,0,1,0,0,0,20500554.4233997,70346569.34,10,7
0,2,0,1,0,0,0,20500554.4233997,70346569.34,10,7
0,15,0,1,0,1,0,20500554.4233997,70346569.34,10,1
0,5,0,1,1,0,0,19787538.6012716,70346569.34,5,1
0,2.1,0,0,2,0,0,26558464.6293751,70346569.34,6,5
0,8,2,1,0,0,0,24495237.4652732,63007146.53,13,7
0,3,0,0,1,0,0,32122264.9149852,63007146.53,18,0
0,5,0,0,0,1,0,22478306.9630981,63007146.53,52,6
0,6,2,1,0,1,0,68559248.4427165,75944547.79,24,6
0,15,2,0,0,2,1,68559248.4427165,75944547.79,24,5
1,1,2,0,0,0,0,40202033.906744,75944547.79,14,6
0,2,2,0,0,0,0,40202033.906744,75944547.79,14,3
1,2,2,0,0,0,0,40202033.906744,75944547.79,14,6
1,2,2,0,0,0,0,40202033.906744,75944547.79,14,5
1,3,2,1,0,0,0,40202033.906744,75944547.79,14,3
1,3,2,1,0,0,0,40202033.906744,75944547.79,14,3
1,3,2,1,0,0,0,40202033.906744,75944547.79,14,3
0,3,2,1,0,2,0,40202033.906744,75944547.79,14,5
1,10,1,0,2,0,1,37171574.7479977,75944547.79,5,5
0,17,0,0,0,0,0,35543579.51971,75944547.79,5,5
0,7,2,1,0,0,0,29959980.3664921,75944547.79,18,7
0,2.4,2,1,1,0,0,29959980.3664921,75944547.79,18,5
1,10,0,0,0,1,0,98854600.8547036,75944547.79,24,7
0,7,2,1,0,1,4,39381922.9526442,69109259.7,95,4
0,12,0,0,0,0,0,39548138.3418832,69109259.7,1,5
0,20,0,0,1,1,0,33486995.7180437,69109259.7,16,5
0,1,2,1,0,0,0,34647443.6725843,65200878.26,2,6
0,1,2,0,0,0,0,34647443.6725843,65200878.26,2,6
0,1,2,0,0,0,0,34647443.6725843,65200878.26,2,2
0,1,2,0,0,0,0,34647443.6725843,65200878.26,2,5
0,4,2,0,1,1,0,34647443.6725843,65200878.26,2,0
1,7,0,0,0,0,0,43377017.9853907,65200878.26,4,7
0,16,0,1,0,0,8,20789748.7632638,65200878.26,8,7
1,1,0,1,0,0,0,21327776.3249651,65200878.26,2,6
0,1,0,1,1,1,0,21327776.3249651,65200878.26,2,2
0,38.26,0,0,1,0,3,98519370.9610671,76346776.59,74,6
0,25.86,0,0,0,1,8,98519370.9610671,76346776.59,74,7
1,2,0,0,1,0,0,15965527.1274054,76346776.59,14,5
0,1,0,0,0,0,0,15965527.1274054,76346776.59,14,7
1,2,0,0,1,0,0,15965527.1274054,76346776.59,14,4
1,2,0,1,1,1,0,15965527.1274054,76346776.59,14,5
1,2,0,1,1,0,0,15965527.1274054,76346776.59,14,5
1,2,0,0,1,0,0,15965527.1274054,76346776.59,14,7
1,32,0,0,0,2,3,15965527.1274054,76346776.59,14,1
1,2.1,0,0,2,0,0,31765707.6010859,76346776.59,12,1
1,2.5,0,1,2,0,0,31765707.6010859,76346776.59,12,4
0,4.5,0,0,0,2,6,31765707.6010859,76346776.59,12,7
1,2.2,0,1,2,0,0,31765707.6010859,76346776.59,12,0
1,18.5,0,0,1,0,8,31765707.6010859,76346776.59,12,1
1,12.5,0,0,1,0,0,47894687.1973836,76346776.59,47,4
0,11,2,1,0,1,0,33289321.2798569,76346776.59,108,5
1,4.1,0,0,3,1,0,33289321.2798569,76346776.59,108,7
1,3,0,0,0,0,0,24099390.503555,76346776.59,27,5
1,20,0,0,1,0,3,98519370.9610671,76346776.59,74,4
0,3,0,0,0,0,0,38946655.6491715,76346776.59,39,6
1,20,0,1,1,0,0,15262551.4601223,76346776.59,50,1
1,6,2,1,0,0,8,19313998.4049644,76346776.59,106,7
0,4,0,0,0,1,5,38946655.6491715,76346776.59,39,7
0,20,2,1,0,0,0,38946655.6491715,76346776.59,39,2
1,4,2,1,0,1,5,19942759.8023824,76346776.59,66,6
1,3.9,0,0,0,1,3,42357301.7333154,76346776.59,109,4
0,7.8,0,0,0,1,0,89800193.0064607,96001034.46,21,7
1,3,2,1,0,0,5,37300552.7684342,70070777.38,35,7
1,3,0,0,0,0,5,37300552.7684342,70070777.38,35,5
0,3,0,1,0,0,5,37300552.7684342,70070777.38,35,5
1,10,0,0,1,0,8,21798903.3023383,69726813.32,33,7
1,3.9,0,1,0,0,0,19775173.5837805,68354721.89,31,6
0,6.45,2,1,1,0,6,29928982.0236261,64857342.12,16,7
0,1.46,0,0,0,1,0,20089234.2715131,67098057.91,44,5
1,1.4,0,1,0,1,0,20089234.2715131,67098057.91,44,4
1,4.7,2,1,0,0,0,20089234.2715131,67098057.91,44,7
1,6.1,0,0,1,1,8,18856809.858719,94451870.68,46,7
1,7.8,0,1,1,0,8,11434635.8651055,94451870.68,30,7
0,2.1,2,1,1,0,5,15785225.7576025,94451870.68,24,7
1,6.7,0,0,0,0,1,29338071.861291,66520328.6,88,4
0,16.3,2,0,0,1,0,29338071.861291,66520328.6,88,7
1,2.1,2,0,0,0,5,29338071.861291,66520328.6,88,7
0,7.9,2,0,0,1,0,29338071.861291,66520328.6,88,7
0,9.3,2,1,0,0,0,29338071.861291,66520328.6,88,5
0,16.6,2,0,0,1,0,29338071.861291,66520328.6,88,5
0,15.6,2,0,0,1,0,29338071.861291,66520328.6,88,5
0,4.7,0,1,0,0,0,29338071.861291,66520328.6,88,6
0,20,2,0,0,1,0,29338071.861291,66520328.6,88,5
0,3,0,1,1,0,0,39023868.5823934,67504454.42,14,4
0,20,2,0,0,1,0,107663270.348094,67098057.91,10,4
1,10,2,1,0,0,3,107663270.348094,67098057.91,10,4
0,6,2,1,0,0,0,40463263.3199304,69701608,35,1
1,9,0,1,0,0,0,25949225.1223491,70346569.34,11,7
0,3,0,1,0,1,0,25949225.1223491,70346569.34,11,5
0,4,0,0,0,0,0,50157005.1783659,70346569.34,9,4
1,4,0,0,0,0,0,50157005.1783659,70346569.34,9,4
0,5.5,2,0,1,0,0,33727398.8802008,70346569.34,13,7
1,18,2,0,0,1,8,33727398.8802008,70346569.34,13,7
1,15,0,1,0,1,0,25241202.7893103,63007146.53,6,0
1,0.2,0,1,0,1,0,24696835.6391183,63007146.53,29,7
1,0.2,0,1,0,1,0,24696835.6391183,63007146.53,29,7
1,0.2,0,1,0,1,0,24696835.6391183,63007146.53,29,7
1,0.2,0,1,0,1,0,24696835.6391183,63007146.53,29,7
1,0.2,0,0,0,1,0,24696835.6391183,63007146.53,29,7
1,5,0,1,0,1,0,24696835.6391183,63007146.53,29,7
1,20,0,0,2,0,3,98854600.8547036,75944547.79,24,7
0,17,0,0,1,1,0,29507763.5213485,76346776.59,20,6
0,3.9,2,1,0,2,0,29507763.5213485,76346776.59,20,6
0,5.5,2,1,0,2,0,29507763.5213485,76346776.59,20,3
0,1.3,2,1,0,2,0,29507763.5213485,76346776.59,20,6
1,1.4,2,1,1,1,0,29507763.5213485,76346776.59,20,7
1,0.9,2,1,0,1,0,29507763.5213485,76346776.59,20,3
1,1,0,0,0,1,0,29507763.5213485,76346776.59,20,3
1,0.9,0,0,0,1,0,29507763.5213485,76346776.59,20,3
0,1.7,0,0,0,2,0,29507763.5213485,76346776.59,20,6
1,5.3,0,0,1,2,0,29507763.5213485,76346776.59,20,4
0,1.7,0,0,0,2,5,29507763.5213485,76346776.59,20,0
0,4.1,0,0,0,2,0,29507763.5213485,76346776.59,20,6
1,5,0,0,1,0,6,28229829.1741087,76346776.59,107,5
1,3,0,0,0,0,5,28229829.1741087,76346776.59,107,4
0,5,0,0,0,0,0,37300552.7684342,70070777.38,35,7
1,5,2,0,0,0,0,37300552.7684342,70070777.38,35,7
0,12,2,0,0,0,0,37300552.7684342,70070777.38,35,7
0,8,0,0,0,0,0,13911283.4482247,68354721.89,23,2
0,7,0,1,0,0,0,13911283.4482247,68354721.89,23,2
0,6,0,1,0,0,0,13911283.4482247,68354721.89,23,2
0,6,0,1,0,0,0,13911283.4482247,68354721.89,23,5
0,8,0,0,0,0,0,13911283.4482247,68354721.89,23,6
0,6,0,0,0,0,0,13911283.4482247,68354721.89,23,5
0,7,0,0,0,0,0,13911283.4482247,68354721.89,23,5
0,20,0,1,0,0,0,13911283.4482247,68354721.89,23,5
